LENGHT,NUMBEROFSAMPLES,ROC_AUC_SCORE,DatasetName,MemberFunction,LossFunction
8,198.0,0.6790275839862617,bpic2011_f2,Gauss,BCE
9,198.0,0.7458409359235806,bpic2011_f2,Gauss,BCE
10,198.0,0.7664484276054524,bpic2011_f2,Gauss,BCE
11,195.0,0.7572639225181598,bpic2011_f2,Gauss,BCE
12,195.0,0.7672243011226063,bpic2011_f2,Gauss,BCE
13,194.0,0.7695082695082696,bpic2011_f2,Gauss,BCE
14,192.0,0.7713815789473685,bpic2011_f2,Gauss,BCE
15,192.0,0.761002722323049,bpic2011_f2,Gauss,BCE
16,192.0,0.7660503629764065,bpic2011_f2,Gauss,BCE
17,192.0,0.7566923774954628,bpic2011_f2,Gauss,BCE
18,192.0,0.7602654264972776,bpic2011_f2,Gauss,BCE
19,191.0,0.7621853546910755,bpic2011_f2,Gauss,BCE
20,191.0,0.7652173913043478,bpic2011_f2,Gauss,BCE
21,191.0,0.7636155606407323,bpic2011_f2,Gauss,BCE
22,190.0,0.7742382271468145,bpic2011_f2,Gauss,BCE
23,190.0,0.7605609418282548,bpic2011_f2,Gauss,BCE
24,189.0,0.7715789473684211,bpic2011_f2,Gauss,BCE
25,189.0,0.7587719298245614,bpic2011_f2,Gauss,BCE
26,189.0,0.7583625730994152,bpic2011_f2,Gauss,BCE
27,185.0,0.7632743362831859,bpic2011_f2,Gauss,BCE
28,184.0,0.7495659722222222,bpic2011_f2,Gauss,BCE
29,182.0,0.7811237373737374,bpic2011_f2,Gauss,BCE
30,182.0,0.7816919191919192,bpic2011_f2,Gauss,BCE
31,178.0,0.7425874218853876,bpic2011_f2,Gauss,BCE
32,175.0,0.7713289581624282,bpic2011_f2,Gauss,BCE
33,172.0,0.7354202401372213,bpic2011_f2,Gauss,BCE
34,170.0,0.7805128205128204,bpic2011_f2,Gauss,BCE
35,168.0,0.7557823129251701,bpic2011_f2,Gauss,BCE
36,165.0,0.7691825869088632,bpic2011_f2,Gauss,BCE
37,160.0,0.7932604735883424,bpic2011_f2,Gauss,BCE
38,159.0,0.7664770826363332,bpic2011_f2,Gauss,BCE
39,157.0,0.8035348360655737,bpic2011_f2,Gauss,BCE
40,157.0,0.7906420765027322,bpic2011_f2,Gauss,BCE
1,228.0,0.7272727272727273,bpic2011_f2,Gauss,CrossEntropy
2,227.0,0.7302164502164502,bpic2011_f2,Gauss,CrossEntropy
3,218.0,0.7672469374597034,bpic2011_f2,Gauss,CrossEntropy
4,213.0,0.7740641711229946,bpic2011_f2,Gauss,CrossEntropy
5,207.0,0.7847152847152847,bpic2011_f2,Gauss,CrossEntropy
6,200.0,0.8200823566677226,bpic2011_f2,Gauss,CrossEntropy
7,200.0,0.8142751557385705,bpic2011_f2,Gauss,CrossEntropy
8,198.0,0.8903080390683697,bpic2011_f2,Gauss,CrossEntropy
9,198.0,0.9289470859718794,bpic2011_f2,Gauss,CrossEntropy
10,198.0,0.9348502736932488,bpic2011_f2,Gauss,CrossEntropy
11,195.0,0.9334140435835352,bpic2011_f2,Gauss,CrossEntropy
12,195.0,0.937046004842615,bpic2011_f2,Gauss,CrossEntropy
13,194.0,0.9422799422799422,bpic2011_f2,Gauss,CrossEntropy
14,192.0,0.9513384754990926,bpic2011_f2,Gauss,CrossEntropy
15,192.0,0.9513384754990926,bpic2011_f2,Gauss,CrossEntropy
16,192.0,0.9511116152450092,bpic2011_f2,Gauss,CrossEntropy
17,192.0,0.9511116152450092,bpic2011_f2,Gauss,CrossEntropy
18,192.0,0.951565335753176,bpic2011_f2,Gauss,CrossEntropy
19,191.0,0.951258581235698,bpic2011_f2,Gauss,CrossEntropy
20,191.0,0.951258581235698,bpic2011_f2,Gauss,CrossEntropy
21,191.0,0.951258581235698,bpic2011_f2,Gauss,CrossEntropy
22,190.0,0.9509464450600184,bpic2011_f2,Gauss,CrossEntropy
23,190.0,0.9509464450600184,bpic2011_f2,Gauss,CrossEntropy
24,189.0,0.960233918128655,bpic2011_f2,Gauss,CrossEntropy
25,189.0,0.960233918128655,bpic2011_f2,Gauss,CrossEntropy
26,189.0,0.960233918128655,bpic2011_f2,Gauss,CrossEntropy
27,185.0,0.9599311701081612,bpic2011_f2,Gauss,CrossEntropy
28,184.0,0.9594494047619048,bpic2011_f2,Gauss,CrossEntropy
29,182.0,0.9609848484848484,bpic2011_f2,Gauss,CrossEntropy
30,182.0,0.960858585858586,bpic2011_f2,Gauss,CrossEntropy
31,178.0,0.9597128041483844,bpic2011_f2,Gauss,CrossEntropy
32,175.0,0.9585726004922068,bpic2011_f2,Gauss,CrossEntropy
33,172.0,0.9585477415666096,bpic2011_f2,Gauss,CrossEntropy
34,170.0,0.9583882783882784,bpic2011_f2,Gauss,CrossEntropy
35,168.0,0.9590325018896448,bpic2011_f2,Gauss,CrossEntropy
36,165.0,0.9591293454431572,bpic2011_f2,Gauss,CrossEntropy
37,160.0,0.957940056300712,bpic2011_f2,Gauss,CrossEntropy
38,159.0,0.9575108732017396,bpic2011_f2,Gauss,CrossEntropy
39,157.0,0.960724043715847,bpic2011_f2,Gauss,CrossEntropy
40,157.0,0.9608948087431692,bpic2011_f2,Gauss,CrossEntropy
1,228.0,0.505375419282704,bpic2011_f2,Gauss,L1
2,227.0,0.5027705627705628,bpic2011_f2,Gauss,L1
3,218.0,0.5125725338491296,bpic2011_f2,Gauss,L1
4,213.0,0.514514896867838,bpic2011_f2,Gauss,L1
5,207.0,0.5275224775224775,bpic2011_f2,Gauss,L1
6,200.0,0.5453489599831064,bpic2011_f2,Gauss,L1
7,200.0,0.5526343575124064,bpic2011_f2,Gauss,L1
8,198.0,0.7654824514328646,bpic2011_f2,Gauss,L1
9,198.0,0.8924546527852312,bpic2011_f2,Gauss,L1
10,198.0,0.9151014274981216,bpic2011_f2,Gauss,L1
11,195.0,0.914703940127669,bpic2011_f2,Gauss,L1
12,195.0,0.9211974466211754,bpic2011_f2,Gauss,L1
13,194.0,0.9351759351759352,bpic2011_f2,Gauss,L1
14,192.0,0.9487295825771324,bpic2011_f2,Gauss,L1
15,192.0,0.9487295825771324,bpic2011_f2,Gauss,L1
16,192.0,0.948956442831216,bpic2011_f2,Gauss,L1
17,192.0,0.948956442831216,bpic2011_f2,Gauss,L1
18,192.0,0.950657894736842,bpic2011_f2,Gauss,L1
19,191.0,0.95045766590389,bpic2011_f2,Gauss,L1
20,191.0,0.9503432494279176,bpic2011_f2,Gauss,L1
21,191.0,0.9503432494279176,bpic2011_f2,Gauss,L1
22,190.0,0.9501385041551246,bpic2011_f2,Gauss,L1
23,190.0,0.9501385041551246,bpic2011_f2,Gauss,L1
24,189.0,0.9678362573099414,bpic2011_f2,Gauss,L1
25,189.0,0.9678362573099414,bpic2011_f2,Gauss,L1
26,189.0,0.9678362573099414,bpic2011_f2,Gauss,L1
27,185.0,0.968534906588004,bpic2011_f2,Gauss,L1
28,184.0,0.9683779761904762,bpic2011_f2,Gauss,L1
29,182.0,0.9694444444444446,bpic2011_f2,Gauss,L1
30,182.0,0.9694444444444446,bpic2011_f2,Gauss,L1
31,178.0,0.9687541550325754,bpic2011_f2,Gauss,L1
32,175.0,0.9682800109379271,bpic2011_f2,Gauss,L1
33,172.0,0.9684105202973128,bpic2011_f2,Gauss,L1
34,170.0,0.9676190476190476,bpic2011_f2,Gauss,L1
35,168.0,0.9678004535147392,bpic2011_f2,Gauss,L1
36,165.0,0.9677419354838712,bpic2011_f2,Gauss,L1
37,160.0,0.966716343765524,bpic2011_f2,Gauss,L1
38,159.0,0.9662094345935096,bpic2011_f2,Gauss,L1
39,157.0,0.9668715846994536,bpic2011_f2,Gauss,L1
40,157.0,0.9668715846994536,bpic2011_f2,Gauss,L1
1,228.0,0.6757547088672917,bpic2011_f2,Gauss,SmoothL1
2,227.0,0.6741125541125542,bpic2011_f2,Gauss,SmoothL1
3,218.0,0.7067329833287279,bpic2011_f2,Gauss,SmoothL1
4,213.0,0.7138082505729564,bpic2011_f2,Gauss,SmoothL1
5,207.0,0.7308691308691309,bpic2011_f2,Gauss,SmoothL1
6,200.0,0.7638053003906663,bpic2011_f2,Gauss,SmoothL1
7,200.0,0.7565199028613664,bpic2011_f2,Gauss,SmoothL1
8,198.0,0.8421165611248256,bpic2011_f2,Gauss,SmoothL1
9,198.0,0.9006117849093056,bpic2011_f2,Gauss,SmoothL1
10,198.0,0.9107008693785552,bpic2011_f2,Gauss,SmoothL1
11,195.0,0.9084305524983493,bpic2011_f2,Gauss,SmoothL1
12,195.0,0.9125027514858024,bpic2011_f2,Gauss,SmoothL1
13,194.0,0.9185259185259184,bpic2011_f2,Gauss,SmoothL1
14,192.0,0.9329627949183305,bpic2011_f2,Gauss,SmoothL1
15,192.0,0.9328493647912888,bpic2011_f2,Gauss,SmoothL1
16,192.0,0.9325090744101636,bpic2011_f2,Gauss,SmoothL1
17,192.0,0.9325090744101636,bpic2011_f2,Gauss,SmoothL1
18,192.0,0.9336433756805808,bpic2011_f2,Gauss,SmoothL1
19,191.0,0.9334096109839816,bpic2011_f2,Gauss,SmoothL1
20,191.0,0.9334096109839816,bpic2011_f2,Gauss,SmoothL1
21,191.0,0.9332951945080092,bpic2011_f2,Gauss,SmoothL1
22,190.0,0.933056325023084,bpic2011_f2,Gauss,SmoothL1
23,190.0,0.933056325023084,bpic2011_f2,Gauss,SmoothL1
24,189.0,0.9457309941520468,bpic2011_f2,Gauss,SmoothL1
25,189.0,0.9457309941520468,bpic2011_f2,Gauss,SmoothL1
26,189.0,0.9457309941520468,bpic2011_f2,Gauss,SmoothL1
27,185.0,0.9456735496558506,bpic2011_f2,Gauss,SmoothL1
28,184.0,0.945436507936508,bpic2011_f2,Gauss,SmoothL1
29,182.0,0.9484848484848484,bpic2011_f2,Gauss,SmoothL1
30,182.0,0.9483585858585858,bpic2011_f2,Gauss,SmoothL1
31,178.0,0.9464166999069272,bpic2011_f2,Gauss,SmoothL1
32,175.0,0.9453103636860816,bpic2011_f2,Gauss,SmoothL1
33,172.0,0.9445397369925672,bpic2011_f2,Gauss,SmoothL1
34,170.0,0.9446153846153844,bpic2011_f2,Gauss,SmoothL1
35,168.0,0.944368858654573,bpic2011_f2,Gauss,SmoothL1
36,165.0,0.9439398684622612,bpic2011_f2,Gauss,SmoothL1
37,160.0,0.9423745653253848,bpic2011_f2,Gauss,SmoothL1
38,159.0,0.9421211107393778,bpic2011_f2,Gauss,SmoothL1
39,157.0,0.9474043715846994,bpic2011_f2,Gauss,SmoothL1
40,157.0,0.947233606557377,bpic2011_f2,Gauss,SmoothL1
1,228.0,0.4552765115679023,bpic2011_f2,Sigmoid,BCE
2,227.0,0.4536796536796537,bpic2011_f2,Sigmoid,BCE
3,218.0,0.4454269135120198,bpic2011_f2,Sigmoid,BCE
4,213.0,0.4527788388082505,bpic2011_f2,Sigmoid,BCE
5,207.0,0.4613886113886113,bpic2011_f2,Sigmoid,BCE
6,200.0,0.4431422236300285,bpic2011_f2,Sigmoid,BCE
7,200.0,0.4628867067891459,bpic2011_f2,Sigmoid,BCE
8,198.0,0.438231190297306,bpic2011_f2,Sigmoid,BCE
9,198.0,0.395996565418053,bpic2011_f2,Sigmoid,BCE
10,198.0,0.4065686379735966,bpic2011_f2,Sigmoid,BCE
11,195.0,0.3850429231785164,bpic2011_f2,Sigmoid,BCE
12,195.0,0.3943429451904027,bpic2011_f2,Sigmoid,BCE
13,194.0,0.3922188922188922,bpic2011_f2,Sigmoid,BCE
14,192.0,0.3925816696914701,bpic2011_f2,Sigmoid,BCE
15,192.0,0.384698275862069,bpic2011_f2,Sigmoid,BCE
16,192.0,0.3948502722323049,bpic2011_f2,Sigmoid,BCE
17,192.0,0.3767014519056261,bpic2011_f2,Sigmoid,BCE
18,192.0,0.3878743194192377,bpic2011_f2,Sigmoid,BCE
19,191.0,0.3755720823798627,bpic2011_f2,Sigmoid,BCE
20,191.0,0.3724828375286041,bpic2011_f2,Sigmoid,BCE
21,191.0,0.387299771167048,bpic2011_f2,Sigmoid,BCE
22,190.0,0.3813481071098799,bpic2011_f2,Sigmoid,BCE
23,190.0,0.3804824561403508,bpic2011_f2,Sigmoid,BCE
24,189.0,0.3798245614035087,bpic2011_f2,Sigmoid,BCE
25,189.0,0.3680701754385965,bpic2011_f2,Sigmoid,BCE
26,189.0,0.3774269005847953,bpic2011_f2,Sigmoid,BCE
27,185.0,0.3813298918387413,bpic2011_f2,Sigmoid,BCE
28,184.0,0.3811383928571428,bpic2011_f2,Sigmoid,BCE
29,182.0,0.3830176767676768,bpic2011_f2,Sigmoid,BCE
30,182.0,0.3625631313131313,bpic2011_f2,Sigmoid,BCE
31,178.0,0.362983645791783,bpic2011_f2,Sigmoid,BCE
32,175.0,0.3602679792179382,bpic2011_f2,Sigmoid,BCE
33,172.0,0.3653516295025729,bpic2011_f2,Sigmoid,BCE
34,170.0,0.3159706959706959,bpic2011_f2,Sigmoid,BCE
35,168.0,0.3318972033257747,bpic2011_f2,Sigmoid,BCE
36,165.0,0.3465393047290949,bpic2011_f2,Sigmoid,BCE
37,160.0,0.336562344759066,bpic2011_f2,Sigmoid,BCE
38,159.0,0.3540481766477082,bpic2011_f2,Sigmoid,BCE
39,157.0,0.3193306010928961,bpic2011_f2,Sigmoid,BCE
40,157.0,0.3140368852459017,bpic2011_f2,Sigmoid,BCE
1,228.0,0.6825492388406297,bpic2011_f2,Sigmoid,CrossEntropy
2,227.0,0.685021645021645,bpic2011_f2,Sigmoid,CrossEntropy
3,218.0,0.6977986552454637,bpic2011_f2,Sigmoid,CrossEntropy
4,213.0,0.708651642475172,bpic2011_f2,Sigmoid,CrossEntropy
5,207.0,0.7232767232767233,bpic2011_f2,Sigmoid,CrossEntropy
6,200.0,0.7387815436595925,bpic2011_f2,Sigmoid,CrossEntropy
7,200.0,0.7330799282018794,bpic2011_f2,Sigmoid,CrossEntropy
8,198.0,0.8515616614790168,bpic2011_f2,Sigmoid,CrossEntropy
9,198.0,0.9095202318342814,bpic2011_f2,Sigmoid,CrossEntropy
10,198.0,0.919394654931845,bpic2011_f2,Sigmoid,CrossEntropy
11,195.0,0.9199867928681488,bpic2011_f2,Sigmoid,CrossEntropy
12,195.0,0.9225181598062956,bpic2011_f2,Sigmoid,CrossEntropy
13,194.0,0.9331779331779332,bpic2011_f2,Sigmoid,CrossEntropy
14,192.0,0.9448729582577132,bpic2011_f2,Sigmoid,CrossEntropy
15,192.0,0.9448729582577132,bpic2011_f2,Sigmoid,CrossEntropy
16,192.0,0.9448729582577132,bpic2011_f2,Sigmoid,CrossEntropy
17,192.0,0.9449863883847548,bpic2011_f2,Sigmoid,CrossEntropy
18,192.0,0.9460072595281308,bpic2011_f2,Sigmoid,CrossEntropy
19,191.0,0.9455377574370708,bpic2011_f2,Sigmoid,CrossEntropy
20,191.0,0.9455377574370708,bpic2011_f2,Sigmoid,CrossEntropy
21,191.0,0.9456521739130436,bpic2011_f2,Sigmoid,CrossEntropy
22,190.0,0.9455216989843028,bpic2011_f2,Sigmoid,CrossEntropy
23,190.0,0.9455216989843028,bpic2011_f2,Sigmoid,CrossEntropy
24,189.0,0.9533333333333333,bpic2011_f2,Sigmoid,CrossEntropy
25,189.0,0.9533333333333333,bpic2011_f2,Sigmoid,CrossEntropy
26,189.0,0.9533333333333333,bpic2011_f2,Sigmoid,CrossEntropy
27,185.0,0.9530481809242872,bpic2011_f2,Sigmoid,CrossEntropy
28,184.0,0.9526289682539684,bpic2011_f2,Sigmoid,CrossEntropy
29,182.0,0.9551767676767676,bpic2011_f2,Sigmoid,CrossEntropy
30,182.0,0.9551767676767676,bpic2011_f2,Sigmoid,CrossEntropy
31,178.0,0.9543943624518016,bpic2011_f2,Sigmoid,CrossEntropy
32,175.0,0.9532403609515996,bpic2011_f2,Sigmoid,CrossEntropy
33,172.0,0.9522584333905092,bpic2011_f2,Sigmoid,CrossEntropy
34,170.0,0.9523809523809524,bpic2011_f2,Sigmoid,CrossEntropy
35,168.0,0.9520786092214664,bpic2011_f2,Sigmoid,CrossEntropy
36,165.0,0.9508299404948324,bpic2011_f2,Sigmoid,CrossEntropy
37,160.0,0.9494949494949496,bpic2011_f2,Sigmoid,CrossEntropy
38,159.0,0.949648711943794,bpic2011_f2,Sigmoid,CrossEntropy
39,157.0,0.9579918032786886,bpic2011_f2,Sigmoid,CrossEntropy
40,157.0,0.9579918032786886,bpic2011_f2,Sigmoid,CrossEntropy
1,228.0,0.4443536595854477,bpic2011_f2,Sigmoid,L1
2,227.0,0.4406493506493505,bpic2011_f2,Sigmoid,L1
3,218.0,0.4333149120383163,bpic2011_f2,Sigmoid,L1
4,213.0,0.4408422459893048,bpic2011_f2,Sigmoid,L1
5,207.0,0.4535464535464535,bpic2011_f2,Sigmoid,L1
6,200.0,0.4511667194594023,bpic2011_f2,Sigmoid,L1
7,200.0,0.4539647344525394,bpic2011_f2,Sigmoid,L1
8,198.0,0.7119244391971665,bpic2011_f2,Sigmoid,L1
9,198.0,0.8554792315122894,bpic2011_f2,Sigmoid,L1
10,198.0,0.883599871203177,bpic2011_f2,Sigmoid,L1
11,195.0,0.8813009024873433,bpic2011_f2,Sigmoid,L1
12,195.0,0.8919766674003962,bpic2011_f2,Sigmoid,L1
13,194.0,0.9043179043179044,bpic2011_f2,Sigmoid,L1
14,192.0,0.9231510889292196,bpic2011_f2,Sigmoid,L1
15,192.0,0.9232078039927404,bpic2011_f2,Sigmoid,L1
16,192.0,0.923434664246824,bpic2011_f2,Sigmoid,L1
17,192.0,0.923491379310345,bpic2011_f2,Sigmoid,L1
18,192.0,0.9266674228675136,bpic2011_f2,Sigmoid,L1
19,191.0,0.9260297482837528,bpic2011_f2,Sigmoid,L1
20,191.0,0.9260297482837528,bpic2011_f2,Sigmoid,L1
21,191.0,0.926029748283753,bpic2011_f2,Sigmoid,L1
22,190.0,0.9257848568790396,bpic2011_f2,Sigmoid,L1
23,190.0,0.9256694367497692,bpic2011_f2,Sigmoid,L1
24,189.0,0.944795321637427,bpic2011_f2,Sigmoid,L1
25,189.0,0.9447953216374269,bpic2011_f2,Sigmoid,L1
26,189.0,0.944795321637427,bpic2011_f2,Sigmoid,L1
27,185.0,0.9445673549655852,bpic2011_f2,Sigmoid,L1
28,184.0,0.9441964285714286,bpic2011_f2,Sigmoid,L1
29,182.0,0.947979797979798,bpic2011_f2,Sigmoid,L1
30,182.0,0.947979797979798,bpic2011_f2,Sigmoid,L1
31,178.0,0.946815583034171,bpic2011_f2,Sigmoid,L1
32,175.0,0.9455838118676512,bpic2011_f2,Sigmoid,L1
33,172.0,0.9449685534591196,bpic2011_f2,Sigmoid,L1
34,170.0,0.9447619047619048,bpic2011_f2,Sigmoid,L1
35,168.0,0.944368858654573,bpic2011_f2,Sigmoid,L1
36,165.0,0.9434700908236768,bpic2011_f2,Sigmoid,L1
37,160.0,0.941049842689187,bpic2011_f2,Sigmoid,L1
38,159.0,0.9411174305787888,bpic2011_f2,Sigmoid,L1
39,157.0,0.950136612021858,bpic2011_f2,Sigmoid,L1
40,157.0,0.950136612021858,bpic2011_f2,Sigmoid,L1
1,228.0,0.5832114904962586,bpic2011_f2,Sigmoid,SmoothL1
2,227.0,0.5870995670995671,bpic2011_f2,Sigmoid,SmoothL1
3,218.0,0.6139817629179332,bpic2011_f2,Sigmoid,SmoothL1
4,213.0,0.6319709702062644,bpic2011_f2,Sigmoid,SmoothL1
5,207.0,0.6652347652347652,bpic2011_f2,Sigmoid,SmoothL1
6,200.0,0.6914792524548622,bpic2011_f2,Sigmoid,SmoothL1
7,200.0,0.6926406926406927,bpic2011_f2,Sigmoid,SmoothL1
8,198.0,0.797145003756574,bpic2011_f2,Sigmoid,SmoothL1
9,198.0,0.8825802296876678,bpic2011_f2,Sigmoid,SmoothL1
10,198.0,0.8987871632499732,bpic2011_f2,Sigmoid,SmoothL1
11,195.0,0.9198767334360554,bpic2011_f2,Sigmoid,SmoothL1
12,195.0,0.9213075060532688,bpic2011_f2,Sigmoid,SmoothL1
13,194.0,0.9290709290709293,bpic2011_f2,Sigmoid,SmoothL1
14,192.0,0.9353448275862069,bpic2011_f2,Sigmoid,SmoothL1
15,192.0,0.9353448275862069,bpic2011_f2,Sigmoid,SmoothL1
16,192.0,0.9345508166969148,bpic2011_f2,Sigmoid,SmoothL1
17,192.0,0.9345508166969148,bpic2011_f2,Sigmoid,SmoothL1
18,192.0,0.9364791288566244,bpic2011_f2,Sigmoid,SmoothL1
19,191.0,0.9358123569794052,bpic2011_f2,Sigmoid,SmoothL1
20,191.0,0.9358123569794052,bpic2011_f2,Sigmoid,SmoothL1
21,191.0,0.9358123569794052,bpic2011_f2,Sigmoid,SmoothL1
22,190.0,0.935595567867036,bpic2011_f2,Sigmoid,SmoothL1
23,190.0,0.935595567867036,bpic2011_f2,Sigmoid,SmoothL1
24,189.0,0.9422222222222222,bpic2011_f2,Sigmoid,SmoothL1
25,189.0,0.9422222222222222,bpic2011_f2,Sigmoid,SmoothL1
26,189.0,0.9422222222222222,bpic2011_f2,Sigmoid,SmoothL1
27,185.0,0.9433382497541788,bpic2011_f2,Sigmoid,SmoothL1
28,184.0,0.9428323412698412,bpic2011_f2,Sigmoid,SmoothL1
29,182.0,0.9487373737373735,bpic2011_f2,Sigmoid,SmoothL1
30,182.0,0.9487373737373735,bpic2011_f2,Sigmoid,SmoothL1
31,178.0,0.947480388246244,bpic2011_f2,Sigmoid,SmoothL1
32,175.0,0.9461307082307904,bpic2011_f2,Sigmoid,SmoothL1
33,172.0,0.9448256146369354,bpic2011_f2,Sigmoid,SmoothL1
34,170.0,0.9449084249084247,bpic2011_f2,Sigmoid,SmoothL1
35,168.0,0.9437641723356008,bpic2011_f2,Sigmoid,SmoothL1
36,165.0,0.9422173504541184,bpic2011_f2,Sigmoid,SmoothL1
37,160.0,0.940387481371088,bpic2011_f2,Sigmoid,SmoothL1
38,159.0,0.9399464703914352,bpic2011_f2,Sigmoid,SmoothL1
39,157.0,0.9434767759562842,bpic2011_f2,Sigmoid,SmoothL1
40,157.0,0.9434767759562842,bpic2011_f2,Sigmoid,SmoothL1
1,228.0,0.5367678678936957,bpic2011_f2,Triangular,BCE
2,227.0,0.537056277056277,bpic2011_f2,Triangular,BCE
3,218.0,0.5327438518927881,bpic2011_f2,Triangular,BCE
4,213.0,0.5341864018334606,bpic2011_f2,Triangular,BCE
5,207.0,0.536063936063936,bpic2011_f2,Triangular,BCE
6,200.0,0.5384859043395628,bpic2011_f2,Triangular,BCE
7,200.0,0.5384859043395628,bpic2011_f2,Triangular,BCE
8,198.0,0.5454545454545454,bpic2011_f2,Triangular,BCE
9,198.0,0.5454545454545454,bpic2011_f2,Triangular,BCE
10,198.0,0.5454545454545454,bpic2011_f2,Triangular,BCE
11,195.0,0.5466101694915254,bpic2011_f2,Triangular,BCE
12,195.0,0.5466101694915254,bpic2011_f2,Triangular,BCE
13,194.0,0.5470085470085471,bpic2011_f2,Triangular,BCE
14,192.0,0.5474137931034483,bpic2011_f2,Triangular,BCE
15,192.0,0.5474137931034483,bpic2011_f2,Triangular,BCE
16,192.0,0.5474137931034483,bpic2011_f2,Triangular,BCE
17,192.0,0.5474137931034483,bpic2011_f2,Triangular,BCE
18,192.0,0.5474137931034483,bpic2011_f2,Triangular,BCE
19,191.0,0.5478260869565217,bpic2011_f2,Triangular,BCE
20,191.0,0.5478260869565217,bpic2011_f2,Triangular,BCE
21,191.0,0.5478260869565217,bpic2011_f2,Triangular,BCE
22,190.0,0.5482456140350878,bpic2011_f2,Triangular,BCE
23,190.0,0.5482456140350878,bpic2011_f2,Triangular,BCE
24,189.0,0.5482456140350878,bpic2011_f2,Triangular,BCE
25,189.0,0.5482456140350878,bpic2011_f2,Triangular,BCE
26,189.0,0.5482456140350878,bpic2011_f2,Triangular,BCE
27,185.0,0.5442477876106194,bpic2011_f2,Triangular,BCE
28,184.0,0.5446428571428571,bpic2011_f2,Triangular,BCE
29,182.0,0.5454545454545454,bpic2011_f2,Triangular,BCE
30,182.0,0.5454545454545454,bpic2011_f2,Triangular,BCE
31,178.0,0.5412844036697247,bpic2011_f2,Triangular,BCE
32,175.0,0.5424528301886793,bpic2011_f2,Triangular,BCE
33,172.0,0.5424528301886793,bpic2011_f2,Triangular,BCE
34,170.0,0.5428571428571428,bpic2011_f2,Triangular,BCE
35,168.0,0.5428571428571428,bpic2011_f2,Triangular,BCE
36,165.0,0.5436893203883495,bpic2011_f2,Triangular,BCE
37,160.0,0.5454545454545454,bpic2011_f2,Triangular,BCE
38,159.0,0.5459183673469388,bpic2011_f2,Triangular,BCE
39,157.0,0.546875,bpic2011_f2,Triangular,BCE
40,157.0,0.546875,bpic2011_f2,Triangular,BCE
1,228.0,0.5361658209340329,bpic2011_f2,Triangular,CrossEntropy
2,227.0,0.5364502164502164,bpic2011_f2,Triangular,CrossEntropy
3,218.0,0.5321912130422768,bpic2011_f2,Triangular,CrossEntropy
4,213.0,0.5336134453781511,bpic2011_f2,Triangular,CrossEntropy
5,207.0,0.5354645354645353,bpic2011_f2,Triangular,CrossEntropy
6,200.0,0.537852391510928,bpic2011_f2,Triangular,CrossEntropy
7,200.0,0.537852391510928,bpic2011_f2,Triangular,CrossEntropy
8,198.0,0.5454545454545454,bpic2011_f2,Triangular,CrossEntropy
9,198.0,0.5454545454545454,bpic2011_f2,Triangular,CrossEntropy
10,198.0,0.5454545454545454,bpic2011_f2,Triangular,CrossEntropy
11,195.0,0.5466101694915254,bpic2011_f2,Triangular,CrossEntropy
12,195.0,0.5466101694915254,bpic2011_f2,Triangular,CrossEntropy
13,194.0,0.5470085470085471,bpic2011_f2,Triangular,CrossEntropy
14,192.0,0.5474137931034483,bpic2011_f2,Triangular,CrossEntropy
15,192.0,0.5474137931034483,bpic2011_f2,Triangular,CrossEntropy
16,192.0,0.5474137931034483,bpic2011_f2,Triangular,CrossEntropy
17,192.0,0.5474137931034483,bpic2011_f2,Triangular,CrossEntropy
18,192.0,0.5474137931034483,bpic2011_f2,Triangular,CrossEntropy
19,191.0,0.5478260869565217,bpic2011_f2,Triangular,CrossEntropy
20,191.0,0.5478260869565217,bpic2011_f2,Triangular,CrossEntropy
21,191.0,0.5478260869565217,bpic2011_f2,Triangular,CrossEntropy
22,190.0,0.5482456140350878,bpic2011_f2,Triangular,CrossEntropy
23,190.0,0.5482456140350878,bpic2011_f2,Triangular,CrossEntropy
24,189.0,0.5482456140350878,bpic2011_f2,Triangular,CrossEntropy
25,189.0,0.5482456140350878,bpic2011_f2,Triangular,CrossEntropy
26,189.0,0.5482456140350878,bpic2011_f2,Triangular,CrossEntropy
27,185.0,0.5442477876106194,bpic2011_f2,Triangular,CrossEntropy
28,184.0,0.5446428571428571,bpic2011_f2,Triangular,CrossEntropy
29,182.0,0.5454545454545454,bpic2011_f2,Triangular,CrossEntropy
30,182.0,0.5454545454545454,bpic2011_f2,Triangular,CrossEntropy
31,178.0,0.5412844036697247,bpic2011_f2,Triangular,CrossEntropy
32,175.0,0.5424528301886793,bpic2011_f2,Triangular,CrossEntropy
33,172.0,0.5424528301886793,bpic2011_f2,Triangular,CrossEntropy
34,170.0,0.5428571428571428,bpic2011_f2,Triangular,CrossEntropy
35,168.0,0.5428571428571428,bpic2011_f2,Triangular,CrossEntropy
36,165.0,0.5436893203883495,bpic2011_f2,Triangular,CrossEntropy
37,160.0,0.5454545454545454,bpic2011_f2,Triangular,CrossEntropy
38,159.0,0.5459183673469388,bpic2011_f2,Triangular,CrossEntropy
39,157.0,0.546875,bpic2011_f2,Triangular,CrossEntropy
40,157.0,0.546875,bpic2011_f2,Triangular,CrossEntropy
1,228.0,0.5370258880192655,bpic2011_f2,Triangular,L1
2,227.0,0.5373160173160173,bpic2011_f2,Triangular,L1
