LENGHT,NUMBEROFSAMPLES,ROC_AUC_SCORE,DatasetName,MemberFunction,LossFunction,Realistic
21,190.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
22,189.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
23,189.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
24,188.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
25,188.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
26,188.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
27,184.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
28,183.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
29,180.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
30,180.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
31,175.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
32,172.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
33,169.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
34,166.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
35,163.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
36,160.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
37,156.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
38,155.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
39,153.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
40,153.0,0.5,bpic2011_f4,Sigmoid,SmoothL1,Random
1,228.0,0.5,bpic2011_f4,Triangular,BCE,Random
2,227.0,0.5,bpic2011_f4,Triangular,BCE,Random
3,218.0,0.5,bpic2011_f4,Triangular,BCE,Random
4,213.0,0.5,bpic2011_f4,Triangular,BCE,Random
5,207.0,0.5,bpic2011_f4,Triangular,BCE,Random
6,200.0,0.5,bpic2011_f4,Triangular,BCE,Random
7,200.0,0.5,bpic2011_f4,Triangular,BCE,Random
8,198.0,0.5,bpic2011_f4,Triangular,BCE,Random
9,198.0,0.5,bpic2011_f4,Triangular,BCE,Random
10,198.0,0.5,bpic2011_f4,Triangular,BCE,Random
11,195.0,0.5,bpic2011_f4,Triangular,BCE,Random
12,195.0,0.5,bpic2011_f4,Triangular,BCE,Random
13,194.0,0.5,bpic2011_f4,Triangular,BCE,Random
14,192.0,0.5,bpic2011_f4,Triangular,BCE,Random
15,192.0,0.5,bpic2011_f4,Triangular,BCE,Random
16,192.0,0.5,bpic2011_f4,Triangular,BCE,Random
17,192.0,0.5,bpic2011_f4,Triangular,BCE,Random
18,191.0,0.5,bpic2011_f4,Triangular,BCE,Random
19,190.0,0.5,bpic2011_f4,Triangular,BCE,Random
20,190.0,0.5,bpic2011_f4,Triangular,BCE,Random
21,190.0,0.5,bpic2011_f4,Triangular,BCE,Random
22,189.0,0.5,bpic2011_f4,Triangular,BCE,Random
23,189.0,0.5,bpic2011_f4,Triangular,BCE,Random
24,188.0,0.5,bpic2011_f4,Triangular,BCE,Random
25,188.0,0.5,bpic2011_f4,Triangular,BCE,Random
26,188.0,0.5,bpic2011_f4,Triangular,BCE,Random
27,184.0,0.5,bpic2011_f4,Triangular,BCE,Random
28,183.0,0.5,bpic2011_f4,Triangular,BCE,Random
29,180.0,0.5,bpic2011_f4,Triangular,BCE,Random
30,180.0,0.5,bpic2011_f4,Triangular,BCE,Random
31,175.0,0.5,bpic2011_f4,Triangular,BCE,Random
32,172.0,0.5,bpic2011_f4,Triangular,BCE,Random
33,169.0,0.5,bpic2011_f4,Triangular,BCE,Random
34,166.0,0.5,bpic2011_f4,Triangular,BCE,Random
35,163.0,0.5,bpic2011_f4,Triangular,BCE,Random
36,160.0,0.5,bpic2011_f4,Triangular,BCE,Random
37,156.0,0.5,bpic2011_f4,Triangular,BCE,Random
38,155.0,0.5,bpic2011_f4,Triangular,BCE,Random
39,153.0,0.5,bpic2011_f4,Triangular,BCE,Random
40,153.0,0.5,bpic2011_f4,Triangular,BCE,Random
1,228.0,0.8229730822083906,bpic2011_f4,Triangular,CrossEntropy,Trained
2,227.0,0.8217716984204526,bpic2011_f4,Triangular,CrossEntropy,Trained
3,218.0,0.8120808291960631,bpic2011_f4,Triangular,CrossEntropy,Trained
4,213.0,0.8083544762595142,bpic2011_f4,Triangular,CrossEntropy,Trained
5,207.0,0.8011331175014282,bpic2011_f4,Triangular,CrossEntropy,Trained
6,200.0,0.7896548233626886,bpic2011_f4,Triangular,CrossEntropy,Trained
7,200.0,0.7896548233626886,bpic2011_f4,Triangular,CrossEntropy,Trained
8,198.0,0.7861560663849088,bpic2011_f4,Triangular,CrossEntropy,Trained
9,198.0,0.7861560663849088,bpic2011_f4,Triangular,CrossEntropy,Trained
10,198.0,0.7861560663849088,bpic2011_f4,Triangular,CrossEntropy,Trained
11,195.0,0.7825418698325206,bpic2011_f4,Triangular,CrossEntropy,Trained
12,195.0,0.7825418698325206,bpic2011_f4,Triangular,CrossEntropy,Trained
13,194.0,0.7806848582129481,bpic2011_f4,Triangular,CrossEntropy,Trained
14,192.0,0.7766990291262135,bpic2011_f4,Triangular,CrossEntropy,Trained
15,192.0,0.7766990291262135,bpic2011_f4,Triangular,CrossEntropy,Trained
16,192.0,0.7766990291262135,bpic2011_f4,Triangular,CrossEntropy,Trained
17,192.0,0.7766990291262135,bpic2011_f4,Triangular,CrossEntropy,Trained
18,191.0,0.7789607237422771,bpic2011_f4,Triangular,CrossEntropy,Trained
19,190.0,0.7770164884135472,bpic2011_f4,Triangular,CrossEntropy,Trained
20,190.0,0.7770164884135472,bpic2011_f4,Triangular,CrossEntropy,Trained
21,190.0,0.7770164884135472,bpic2011_f4,Triangular,CrossEntropy,Trained
22,189.0,0.7750337533753375,bpic2011_f4,Triangular,CrossEntropy,Trained
23,189.0,0.7750337533753375,bpic2011_f4,Triangular,CrossEntropy,Trained
24,188.0,0.7730113636363636,bpic2011_f4,Triangular,CrossEntropy,Trained
25,188.0,0.7730113636363636,bpic2011_f4,Triangular,CrossEntropy,Trained
26,188.0,0.7730113636363636,bpic2011_f4,Triangular,CrossEntropy,Trained
27,184.0,0.763967803030303,bpic2011_f4,Triangular,CrossEntropy,Trained
28,183.0,0.7615430622009569,bpic2011_f4,Triangular,CrossEntropy,Trained
29,180.0,0.767643060190335,bpic2011_f4,Triangular,CrossEntropy,Trained
30,180.0,0.767643060190335,bpic2011_f4,Triangular,CrossEntropy,Trained
31,175.0,0.7688790175071858,bpic2011_f4,Triangular,CrossEntropy,Trained
32,172.0,0.767712276906436,bpic2011_f4,Triangular,CrossEntropy,Trained
33,169.0,0.766461193611656,bpic2011_f4,Triangular,CrossEntropy,Trained
34,166.0,0.7681917211328977,bpic2011_f4,Triangular,CrossEntropy,Trained
35,163.0,0.7698915009041593,bpic2011_f4,Triangular,CrossEntropy,Trained
36,160.0,0.7683270676691729,bpic2011_f4,Triangular,CrossEntropy,Trained
37,156.0,0.7660383597883598,bpic2011_f4,Triangular,CrossEntropy,Trained
38,155.0,0.7654258886653253,bpic2011_f4,Triangular,CrossEntropy,Trained
39,153.0,0.7641476880607316,bpic2011_f4,Triangular,CrossEntropy,Trained
40,153.0,0.7641476880607316,bpic2011_f4,Triangular,CrossEntropy,Trained
1,228.0,0.5,bpic2011_f4,Triangular,L1,Random
2,227.0,0.5,bpic2011_f4,Triangular,L1,Random
3,218.0,0.5,bpic2011_f4,Triangular,L1,Random
4,213.0,0.5,bpic2011_f4,Triangular,L1,Random
5,207.0,0.5,bpic2011_f4,Triangular,L1,Random
6,200.0,0.5,bpic2011_f4,Triangular,L1,Random
7,200.0,0.5,bpic2011_f4,Triangular,L1,Random
8,198.0,0.5,bpic2011_f4,Triangular,L1,Random
9,198.0,0.5,bpic2011_f4,Triangular,L1,Random
10,198.0,0.5,bpic2011_f4,Triangular,L1,Random
11,195.0,0.5,bpic2011_f4,Triangular,L1,Random
12,195.0,0.5,bpic2011_f4,Triangular,L1,Random
13,194.0,0.5,bpic2011_f4,Triangular,L1,Random
14,192.0,0.5,bpic2011_f4,Triangular,L1,Random
15,192.0,0.5,bpic2011_f4,Triangular,L1,Random
16,192.0,0.5,bpic2011_f4,Triangular,L1,Random
17,192.0,0.5,bpic2011_f4,Triangular,L1,Random
18,191.0,0.5,bpic2011_f4,Triangular,L1,Random
19,190.0,0.5,bpic2011_f4,Triangular,L1,Random
20,190.0,0.5,bpic2011_f4,Triangular,L1,Random
21,190.0,0.5,bpic2011_f4,Triangular,L1,Random
22,189.0,0.5,bpic2011_f4,Triangular,L1,Random
23,189.0,0.5,bpic2011_f4,Triangular,L1,Random
24,188.0,0.5,bpic2011_f4,Triangular,L1,Random
25,188.0,0.5,bpic2011_f4,Triangular,L1,Random
26,188.0,0.5,bpic2011_f4,Triangular,L1,Random
27,184.0,0.5,bpic2011_f4,Triangular,L1,Random
28,183.0,0.5,bpic2011_f4,Triangular,L1,Random
29,180.0,0.5,bpic2011_f4,Triangular,L1,Random
30,180.0,0.5,bpic2011_f4,Triangular,L1,Random
31,175.0,0.5,bpic2011_f4,Triangular,L1,Random
32,172.0,0.5,bpic2011_f4,Triangular,L1,Random
33,169.0,0.5,bpic2011_f4,Triangular,L1,Random
34,166.0,0.5,bpic2011_f4,Triangular,L1,Random
35,163.0,0.5,bpic2011_f4,Triangular,L1,Random
36,160.0,0.5,bpic2011_f4,Triangular,L1,Random
37,156.0,0.5,bpic2011_f4,Triangular,L1,Random
38,155.0,0.5,bpic2011_f4,Triangular,L1,Random
39,153.0,0.5,bpic2011_f4,Triangular,L1,Random
40,153.0,0.5,bpic2011_f4,Triangular,L1,Random
1,228.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
2,227.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
3,218.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
4,213.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
5,207.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
6,200.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
7,200.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
8,198.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
9,198.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
10,198.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
11,195.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
12,195.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
13,194.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
14,192.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
15,192.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
16,192.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
17,192.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
18,191.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
19,190.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
20,190.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
21,190.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
22,189.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
23,189.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
24,188.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
25,188.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
26,188.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
27,184.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
28,183.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
29,180.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
30,180.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
31,175.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
32,172.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
33,169.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
34,166.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
35,163.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
36,160.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
37,156.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
38,155.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
39,153.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
40,153.0,0.5,bpic2011_f4,Triangular,SmoothL1,Random
1,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
2,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
3,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
4,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
5,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
6,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
7,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
8,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
9,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
10,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
11,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
12,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
13,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
14,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
15,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
16,937.0,0.5,bpic2012_accepted,Bell,BCE,Random
17,916.0,0.5,bpic2012_accepted,Bell,BCE,Random
18,915.0,0.5,bpic2012_accepted,Bell,BCE,Random
19,897.0,0.5,bpic2012_accepted,Bell,BCE,Random
20,895.0,0.5,bpic2012_accepted,Bell,BCE,Random
21,872.0,0.5,bpic2012_accepted,Bell,BCE,Random
22,864.0,0.5,bpic2012_accepted,Bell,BCE,Random
23,830.0,0.5,bpic2012_accepted,Bell,BCE,Random
24,814.0,0.5,bpic2012_accepted,Bell,BCE,Random
25,770.0,0.5,bpic2012_accepted,Bell,BCE,Random
26,752.0,0.5,bpic2012_accepted,Bell,BCE,Random
27,706.0,0.5,bpic2012_accepted,Bell,BCE,Random
28,686.0,0.5,bpic2012_accepted,Bell,BCE,Random
29,642.0,0.5,bpic2012_accepted,Bell,BCE,Random
30,618.0,0.5,bpic2012_accepted,Bell,BCE,Random
31,582.0,0.5,bpic2012_accepted,Bell,BCE,Random
32,547.0,0.5,bpic2012_accepted,Bell,BCE,Random
33,509.0,0.5,bpic2012_accepted,Bell,BCE,Random
34,483.0,0.5,bpic2012_accepted,Bell,BCE,Random
35,452.0,0.5,bpic2012_accepted,Bell,BCE,Random
36,424.0,0.5,bpic2012_accepted,Bell,BCE,Random
37,399.0,0.5,bpic2012_accepted,Bell,BCE,Random
38,382.0,0.5,bpic2012_accepted,Bell,BCE,Random
39,353.0,0.5,bpic2012_accepted,Bell,BCE,Random
40,337.0,0.5,bpic2012_accepted,Bell,BCE,Random
1,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
2,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
3,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
4,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
5,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
6,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
7,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
8,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
9,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
10,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
11,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
12,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
13,937.0,0.5536751630112626,bpic2012_accepted,Bell,CrossEntropy,Trained
14,937.0,0.5766814098764306,bpic2012_accepted,Bell,CrossEntropy,Trained
15,937.0,0.5766814098764306,bpic2012_accepted,Bell,CrossEntropy,Trained
16,937.0,0.6180725913091059,bpic2012_accepted,Bell,CrossEntropy,Trained
17,916.0,0.624956976499608,bpic2012_accepted,Bell,CrossEntropy,Trained
18,915.0,0.6459181815568312,bpic2012_accepted,Bell,CrossEntropy,Trained
19,897.0,0.6415412688096787,bpic2012_accepted,Bell,CrossEntropy,Trained
20,895.0,0.6602232425426744,bpic2012_accepted,Bell,CrossEntropy,Trained
21,872.0,0.672350781998085,bpic2012_accepted,Bell,CrossEntropy,Trained
22,864.0,0.6814157850144469,bpic2012_accepted,Bell,CrossEntropy,Trained
23,830.0,0.6908555061073762,bpic2012_accepted,Bell,CrossEntropy,Trained
24,814.0,0.696978144513827,bpic2012_accepted,Bell,CrossEntropy,Trained
25,770.0,0.7026966292134833,bpic2012_accepted,Bell,CrossEntropy,Trained
26,752.0,0.7028409090909092,bpic2012_accepted,Bell,CrossEntropy,Trained
27,706.0,0.7025345222256195,bpic2012_accepted,Bell,CrossEntropy,Trained
28,686.0,0.7014511046578342,bpic2012_accepted,Bell,CrossEntropy,Trained
29,642.0,0.7171559957552176,bpic2012_accepted,Bell,CrossEntropy,Trained
30,618.0,0.7163305536175066,bpic2012_accepted,Bell,CrossEntropy,Trained
31,582.0,0.7295424836601306,bpic2012_accepted,Bell,CrossEntropy,Trained
32,547.0,0.7387358301047495,bpic2012_accepted,Bell,CrossEntropy,Trained
33,509.0,0.7278455489464664,bpic2012_accepted,Bell,CrossEntropy,Trained
34,483.0,0.7392762660619803,bpic2012_accepted,Bell,CrossEntropy,Trained
35,452.0,0.740673755774427,bpic2012_accepted,Bell,CrossEntropy,Trained
36,424.0,0.7379825012866701,bpic2012_accepted,Bell,CrossEntropy,Trained
37,399.0,0.7374411302982733,bpic2012_accepted,Bell,CrossEntropy,Trained
38,382.0,0.7316107786327222,bpic2012_accepted,Bell,CrossEntropy,Trained
39,353.0,0.7379818594104307,bpic2012_accepted,Bell,CrossEntropy,Trained
40,337.0,0.7413969772009221,bpic2012_accepted,Bell,CrossEntropy,Trained
1,937.0,0.5,bpic2012_accepted,Bell,L1,Random
2,937.0,0.5,bpic2012_accepted,Bell,L1,Random
3,937.0,0.5,bpic2012_accepted,Bell,L1,Random
4,937.0,0.5,bpic2012_accepted,Bell,L1,Random
5,937.0,0.5,bpic2012_accepted,Bell,L1,Random
6,937.0,0.5,bpic2012_accepted,Bell,L1,Random
7,937.0,0.5,bpic2012_accepted,Bell,L1,Random
8,937.0,0.5,bpic2012_accepted,Bell,L1,Random
9,937.0,0.5,bpic2012_accepted,Bell,L1,Random
10,937.0,0.5,bpic2012_accepted,Bell,L1,Random
11,937.0,0.5,bpic2012_accepted,Bell,L1,Random
12,937.0,0.5,bpic2012_accepted,Bell,L1,Random
13,937.0,0.5,bpic2012_accepted,Bell,L1,Random
14,937.0,0.5,bpic2012_accepted,Bell,L1,Random
15,937.0,0.5,bpic2012_accepted,Bell,L1,Random
16,937.0,0.5,bpic2012_accepted,Bell,L1,Random
17,916.0,0.5,bpic2012_accepted,Bell,L1,Random
18,915.0,0.5,bpic2012_accepted,Bell,L1,Random
19,897.0,0.5,bpic2012_accepted,Bell,L1,Random
20,895.0,0.5,bpic2012_accepted,Bell,L1,Random
21,872.0,0.5,bpic2012_accepted,Bell,L1,Random
22,864.0,0.5,bpic2012_accepted,Bell,L1,Random
23,830.0,0.5,bpic2012_accepted,Bell,L1,Random
24,814.0,0.5,bpic2012_accepted,Bell,L1,Random
25,770.0,0.5,bpic2012_accepted,Bell,L1,Random
26,752.0,0.5,bpic2012_accepted,Bell,L1,Random
27,706.0,0.5,bpic2012_accepted,Bell,L1,Random
28,686.0,0.5,bpic2012_accepted,Bell,L1,Random
29,642.0,0.5,bpic2012_accepted,Bell,L1,Random
30,618.0,0.5,bpic2012_accepted,Bell,L1,Random
31,582.0,0.5,bpic2012_accepted,Bell,L1,Random
32,547.0,0.5,bpic2012_accepted,Bell,L1,Random
33,509.0,0.5,bpic2012_accepted,Bell,L1,Random
34,483.0,0.5,bpic2012_accepted,Bell,L1,Random
35,452.0,0.5,bpic2012_accepted,Bell,L1,Random
36,424.0,0.5,bpic2012_accepted,Bell,L1,Random
37,399.0,0.5,bpic2012_accepted,Bell,L1,Random
38,382.0,0.5,bpic2012_accepted,Bell,L1,Random
39,353.0,0.5,bpic2012_accepted,Bell,L1,Random
40,337.0,0.5,bpic2012_accepted,Bell,L1,Random
1,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
2,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
3,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
4,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
5,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
6,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
7,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
8,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
9,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
10,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
11,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
12,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
13,937.0,0.4987323879440062,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
14,937.0,0.5226095481282202,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
15,937.0,0.5226095481282202,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
16,937.0,0.5784072773699328,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
17,916.0,0.5882866129988336,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
18,915.0,0.6237530305789004,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
19,897.0,0.6262960555916612,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
20,895.0,0.6494328514161133,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
21,872.0,0.6665549526545378,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
22,864.0,0.6780729291129891,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
23,830.0,0.6940630622100179,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
24,814.0,0.6998246853008228,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
25,770.0,0.7025375972342264,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
26,752.0,0.7069238053613054,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
27,706.0,0.7044352072986308,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
28,686.0,0.7074488273768018,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
29,642.0,0.7262115316590025,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
30,618.0,0.7265136161777247,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
31,582.0,0.7301774042950515,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
32,547.0,0.7366336633663366,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
33,509.0,0.7352219645797629,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
34,483.0,0.7425547996976568,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
35,452.0,0.7483875185217467,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
36,424.0,0.7485074626865672,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
37,399.0,0.7526745741031455,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
38,382.0,0.7490104809854026,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
39,353.0,0.7602796674225245,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
40,337.0,0.7568952267099309,bpic2012_accepted,DSigmoid,CrossEntropy,Trained
1,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
2,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
3,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
4,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
5,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
6,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
7,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
8,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
9,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
10,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
11,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
12,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
13,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
14,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
15,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
16,937.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
17,916.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
18,915.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
19,897.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
20,895.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
21,872.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
22,864.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
23,830.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
24,814.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
25,770.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
26,752.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
27,706.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
28,686.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
29,642.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
30,618.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
31,582.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
32,547.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
33,509.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
34,483.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
35,452.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
36,424.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
37,399.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
38,382.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
39,353.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
40,337.0,0.5,bpic2012_accepted,DSigmoid,L1,Random
1,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
2,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
3,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
4,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
5,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
6,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
7,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
8,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
9,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
10,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
11,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
12,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
13,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
14,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
15,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
16,937.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
17,916.0,0.5,bpic2012_accepted,DSigmoid,SmoothL1,Random
